Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Discount
6948,CA-2015-130365,05/11/2022,14/11/2022,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,-55.256,19.01
6949,CA-2015-130365,05/03/2022,23/03/2022,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,-23.7822,10.09
6950,CA-2017-143021,20/02/2021,02/03/2021,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,7,18.2525,3.5
6951,CA-2017-143021,11/01/2024,15/01/2024,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,-29.3238,6.27
6952,CA-2015-161767,15/06/2022,18/06/2022,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,55.9986,8.44
6953,CA-2015-129917,27/06/2020,11/07/2020,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,4.1328,0.01
6954,CA-2015-129917,12/10/2023,28/10/2023,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4,19.4184,1.18
6955,CA-2015-129917,23/10/2024,28/10/2024,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96,5,50.396,29.81
6956,CA-2015-115420,10/01/2025,18/01/2025,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,90004,West,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2,9.8164,0.31
6957,CA-2016-157588,03/01/2022,16/01/2022,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,5,17.108,1.28
6958,CA-2016-157588,20/11/2019,30/11/2019,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,15.525,2.29
6959,CA-2015-167255,15/12/2024,24/12/2024,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1,4.3428,0.75
6960,CA-2015-167255,20/11/2021,03/12/2021,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,3,73.41,0.88
6961,CA-2015-167255,23/11/2020,11/12/2020,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2,6.2208,0.59
6962,CA-2017-162096,07/04/2020,23/04/2020,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,3,2.106,0.35
6963,CA-2016-157161,15/02/2021,27/02/2021,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2,5,4.794,0
6964,CA-2016-157161,09/10/2020,29/10/2020,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,5.58,0.6
6965,CA-2016-157161,27/09/2022,21/10/2022,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,11.086,1.15
6966,CA-2016-157161,31/10/2021,04/11/2021,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,2,18.2352,1.3
6967,CA-2016-157161,27/09/2021,03/10/2021,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,3.1654,0.2
6968,CA-2016-157161,22/06/2022,17/07/2022,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12,9,28.8576,2.5
6969,CA-2015-110765,17/06/2020,29/06/2020,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,3,214.4922,18.37
6970,CA-2016-163937,30/07/2022,20/08/2022,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,5,7.7035,0.31
6971,CA-2017-153822,20/12/2022,08/01/2023,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,-2.5248,0.24
6972,CA-2017-153822,06/07/2020,31/07/2020,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,4.4792,2.75
6973,CA-2017-153822,26/05/2019,04/06/2019,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,29.495,39.67
6974,CA-2017-153822,09/08/2021,16/08/2021,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,-13.938,1.53
6975,CA-2017-146185,11/01/2020,21/01/2020,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,8.3328,1.66
6976,CA-2015-112144,26/08/2025,16/09/2025,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,1.9926,0.16
6977,CA-2015-112144,18/10/2023,28/10/2023,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,4,46.632,27.36
6978,US-2016-119298,22/10/2022,14/11/2022,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,17.994,1.78
6979,CA-2017-155159,19/08/2022,29/08/2022,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.87,9,23.9463,0.55
6980,CA-2017-149076,22/11/2020,15/12/2020,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9,5,69.705,4.05
6981,CA-2014-146990,12/10/2019,30/10/2019,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,5.92,4,2.8416,0.24
6982,CA-2014-146990,04/06/2021,21/06/2021,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,13.8828,1.08
6983,CA-2016-116526,14/06/2019,24/06/2019,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,11.086,1.02
6984,CA-2016-116526,12/01/2025,22/01/2025,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,1,2.2828,0.64
6985,CA-2016-116526,07/05/2023,14/05/2023,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4,71.162,0.37
6986,CA-2016-116526,04/02/2022,22/02/2022,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,14.4648,0.62
6987,CA-2016-116526,10/02/2025,20/02/2025,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,11.96,2,2.99,0.52
6988,CA-2016-116526,29/02/2020,17/03/2020,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,5,12.672,0.28
6989,CA-2017-158561,28/11/2019,21/12/2019,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,5,130.2885,60.65
6990,CA-2017-165099,03/03/2024,22/03/2024,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,2,-3.7584,0.23
6991,CA-2015-109386,02/06/2022,24/06/2022,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,3,18.6606,1.26
6992,CA-2015-109386,01/03/2019,12/03/2019,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.2,5,58.812,15.65
6993,CA-2015-109386,10/07/2025,30/07/2025,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,41.0388,3.84
6994,CA-2015-109386,18/10/2024,24/10/2024,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,79.758,9.23
6995,CA-2015-109386,12/02/2024,27/02/2024,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9,5,6.975,0.47
6996,CA-2015-166800,29/10/2022,15/11/2022,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4,8.3916,2.06
6997,CA-2017-117443,13/12/2024,03/01/2025,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.84,4,-22.144,0.56
6998,CA-2017-117443,11/07/2023,26/07/2023,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,175.872,4,63.7536,9.25
6999,US-2016-134369,15/02/2019,27/02/2019,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,92677,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,2,6.3504,0.08
7000,CA-2017-123687,26/07/2025,15/08/2025,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,62.532,5.18
7001,CA-2017-123687,11/01/2022,01/02/2022,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,2,0.7728,2.14
7002,CA-2015-104871,22/03/2019,28/03/2019,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,-110.0232,11.7
7003,CA-2014-133158,02/11/2020,18/11/2020,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,26.0316,6.08
7004,CA-2014-133158,14/05/2019,18/05/2019,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,22.5732,3.93
7005,CA-2014-126333,02/02/2021,10/02/2021,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,5.184,1,1.8144,0.21
7006,CA-2015-141740,16/02/2021,23/02/2021,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.164,2,13.6776,13.15
7007,CA-2014-119466,23/06/2023,12/07/2023,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,-7.476,1.58
7008,CA-2015-154823,30/03/2022,03/04/2022,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828,2,-8.9796,1.6
7009,CA-2015-154823,26/12/2022,19/01/2023,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,598.458,3,-42.747,24.36
7010,CA-2015-154823,03/09/2023,27/09/2023,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.984,1,-3.8976,0.12
7011,US-2014-135881,04/09/2022,24/09/2022,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,5,5.837,0.11
7012,US-2014-135881,02/09/2024,23/09/2024,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.1512,0.07
7013,US-2014-135881,14/09/2024,26/09/2024,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,56.2032,2.54
7014,CA-2017-141201,06/06/2022,26/06/2022,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,3,15.6978,10.08
7015,CA-2014-114790,28/08/2022,11/09/2022,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,38.1576,0.52
7016,CA-2014-114790,04/05/2022,18/05/2022,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2,14.1728,1.38
7017,CA-2014-114790,10/02/2021,04/03/2021,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,3,164.6316,7.55
7018,CA-2014-114790,28/08/2020,31/08/2020,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,3,7.0218,0.22
7019,US-2016-154256,19/11/2022,29/11/2022,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,25.83,7,12.1401,0.04
7020,CA-2014-124737,25/12/2021,19/01/2022,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,15.552,3,5.4432,0.23
7021,CA-2014-124737,10/09/2021,17/09/2021,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.8,1,0.51,0.36
7022,CA-2014-124737,27/12/2021,02/01/2022,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,4.224,3,1.2672,0.28
7023,CA-2014-124737,23/02/2022,10/03/2022,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,143.64,9,10.773,3.59
7024,CA-2014-124737,21/01/2024,30/01/2024,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,31.104,6,10.8864,1.13
7025,CA-2014-124737,23/03/2020,16/04/2020,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,223.056,9,69.705,9.34
7026,US-2017-101840,15/10/2024,22/10/2024,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46,6,65.9634,5.74
7027,US-2017-101840,05/10/2019,07/10/2019,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,4,15.606,0.08
7028,CA-2017-131653,03/06/2020,11/06/2020,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,2.4012,0.11
7029,US-2016-157840,23/04/2020,08/05/2020,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,15.594,0.18
7030,CA-2016-145548,09/03/2023,30/03/2023,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,28.14,3,7.8792,1.04
7031,CA-2016-145548,06/07/2024,10/07/2024,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36,2,6.48,2.12
7032,CA-2016-145548,13/05/2024,26/05/2024,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",92.94,3,25.0938,4.45
7033,CA-2016-145548,17/11/2019,07/12/2019,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,3,8.1882,4.51
7034,CA-2016-145548,02/11/2024,23/11/2024,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,3,17.19,3.06
7035,CA-2016-145548,14/02/2024,01/03/2024,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,11.4504,2.25
7036,CA-2017-119494,08/04/2024,20/04/2024,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,3,52.3392,34.04
7037,CA-2014-124618,14/02/2022,22/02/2022,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,89.997,30.98
7038,CA-2017-161970,05/07/2023,19/07/2023,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,12.96,2,6.2208,0.03
7039,CA-2017-161970,22/09/2019,01/10/2019,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,6.4584,0.16
7040,CA-2017-103443,04/07/2024,11/07/2024,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,41.68,0.93
7041,CA-2017-103443,01/12/2021,22/12/2021,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816,3,8.3754,0.78
7042,CA-2017-103443,23/05/2023,05/06/2023,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,27.3592,0.38
7043,US-2017-165358,21/01/2021,31/01/2021,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,599.97,5,69.9965,8.78
7044,US-2017-165358,10/02/2025,01/03/2025,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.744,4,-14.196,17.42
7045,US-2017-165358,19/01/2023,25/01/2023,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,2,1.148,0.61
7046,CA-2016-160136,12/01/2020,15/01/2020,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,9.248,2,3.3524,0.48
7047,CA-2014-150581,21/05/2023,15/06/2023,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,1,2.4898,3.9
7048,CA-2014-150581,15/04/2024,02/05/2024,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,399.96,4,139.986,25.57
7049,CA-2016-119515,19/09/2020,30/09/2020,First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,15.552,3,5.4432,0.94
7050,CA-2014-141355,17/09/2020,21/09/2020,Standard Class,BF-11005,Barry Franz,Home Office,United States,Aurora,Colorado,80013,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2,2.3686,0.8
7051,CA-2016-165330,19/02/2019,21/02/2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,68.12,10.7
7052,CA-2016-165330,03/03/2025,18/03/2025,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,6.0632,0.53
7053,CA-2016-165330,10/03/2019,12/03/2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,13.941,0.78
7054,CA-2016-165330,14/04/2024,26/04/2024,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,25.1916,2.15
7055,CA-2016-165330,06/10/2023,29/10/2023,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,-31.843,20.65
7056,CA-2016-165330,07/11/2020,21/11/2020,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,3,11.19,2.42
7057,CA-2016-165330,03/08/2024,19/08/2024,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.688,9,39.8736,3.29
7058,CA-2016-165330,21/04/2023,13/05/2023,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,7,111.517,9.6
7059,CA-2016-165330,19/01/2022,05/02/2022,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3,2.0088,0.19
