Transaction ID,Transaction Date,Release Date,CustomerID,CustFirstName,CustLastName,CivilStatus,Gender,CustBirthday,CustSegment,VehicleID,Color,Manufacturer,Model,ModelYear,Type,TransmissionType,FuelType,SRP,EmployeeID,EmpFirstName,EmpLastName,EmpDesignation,BranchID,DiscountProvided,MiscellaneousFees,PaymentMethod,PlateNumber
TXN-NV-5511-174,07/08/2024,13/08/2024,CUST03704,Nathan,Velasco,Single,Male,30168,Personal,VEH059SLVAT-GAS,Silver,Volkswagen,T-Cross,2024,SUV,Automatic,Gas,1490000,EMP0174,Harold,Salazar,Mid-Level,BR039,0,57000,Bank Financing,TCH 9977
TXN-NF-4742-103,30/06/2022,07/07/2022,CUST03350,Nikko,Flores,Married,Male,31807,Personal,VEH050PRLAT-GAS,Pearl White,Kia,Soluto,2022,Sedan,Automatic,Gas,1010000,EMP0103,Ryan,Morales,Junior,BR023,0,45500,Cash,AJX 3162
TXN-MC-5349-099,27/02/2024,05/03/2024,CUST04474,Marco,Chua,Married,Male,26844,Personal,VEH043BGEAT-GAS,Beige,Mazda,CX-5,2026,SUV,Automatic,Gas,2170000,EMP0099,Julius,Manalo,Junior,BR022,70500,46500,Bank Financing,LRF 4034
TXN-RF-5942-099,12/10/2025,21/10/2025,CUST03436,Rhea,Flores,Married,Female,32459,Personal,VEH094ORGAT-HYB,Orange,Chery,Tiggo 8 Pro,2022,SUV,Automatic,Hybrid,2150000,EMP0099,Julius,Manalo,Junior,BR022,13500,54500,Trade-in + Financing,FLO 6295
TXN-FF-4965-050,08/02/2023,17/02/2023,CUST04427,Fatima,Francisco,Married,Female,28446,Personal,VEH085GRNAT-GAS,Green,Ford,Territory,2022,SUV,Automatic,Gas,1570000,EMP0050,Patricia,Aquino,Manager,BR012,8500,83000,Bank Financing,BGU 5816
TXN-JD-5309-178,18/01/2024,21/01/2024,CUST04749,Juan,De Leon,Married,Male,29400,Personal,VEH017BRZAT-GAS,Bronze,Chery,Tiggo 8 Pro,2023,SUV,Automatic,Gas,1840000,EMP0178,Emmanuel,Soriano,Mid-Level,BR040,106000,53000,In-house Financing,SVO 3460
TXN-JL-5394-040,12/04/2024,15/04/2024,CUST07603,Joanna,Lim,Married,Female,19321,Personal,VEH088PRLMT-DSL,Pearl White,Isuzu,D-MAX,2026,Pick-Up,Manual,Diesel,1690000,EMP0040,Hazel,Manalo,Mid-Level,BR009,22000,56000,Bank Financing,UMZ 7563
TXN-AF-5049-151,03/05/2023,07/05/2023,CUST08621,Aileen,Francisco,Married,Female,32549,Personal,VEH050ORGMT-GAS,Orange,Kia,Soluto,2022,Sedan,Manual,Gas,800000,EMP0151,Michelle,Soriano,Mid-Level,BR034,6500,32000,Bank Financing,BQU 6630
TXN-KA-4126-007,22/10/2020,26/10/2020,CUST04767,Kristine,Aquino,Married,Female,32576,Business,VEH058BRNAT-DSL,Brown,Mitsubishi,Montero Sport,2023,SUV,Automatic,Diesel,2080000,EMP0007,Catherine,Velasco,Junior,BR002,14000,81500,In-house Financing,IEG 9596
TXN-KB-5068-075,22/05/2023,28/05/2023,CUST06433,Kathleen,Bernardo,Married,Female,30431,Personal,VEH026REDAT-GAS,Red,Volkswagen,Santana,2020,Sedan,Automatic,Gas,780000,EMP0075,Patricia,Del Rosario,Senior,BR017,12500,67500,Trade-in + Financing,JZH 2576
TXN-JS-4569-098,08/01/2022,15/01/2022,CUST03612,Jeffrey,Salazar,Married,Male,33258,Personal,VEH044SLVCVT-GAS,Silver,Honda,HR-V,2023,SUV,CVT,Gas,1580000,EMP0098,Catherine,Velasco,Mid-Level,BR022,33000,71000,Cash,ETP 8678
TXN-KB-5726-115,10/03/2025,15/03/2025,CUST05073,Kathleen,Bautista,Widowed,Female,22147,Personal,VEH070ORGAT-DSL,Orange,Chevrolet,Trailblazer,2024,SUV,Automatic,Diesel,2140000,EMP0115,Phoebe,Torres,Junior,BR026,26000,22000,Bank Financing,ZAR 8176
TXN-CR-5484-132,11/07/2024,20/07/2024,CUST01450,Christian,Rivera,Married,Male,34816,Personal,VEH094PRLAT-HYB,Pearl White,Chery,Tiggo 8 Pro,2022,SUV,Automatic,Hybrid,2150000,EMP0132,Erika,Marquez,Mid-Level,BR030,104500,84500,Bank Financing,NMF 0051
TXN-TM-5088-116,11/06/2023,19/06/2023,CUST00474,Trisha,Manalo,Married,Female,27677,Personal,VEH042PRLMT-DSL,Pearl White,Toyota,Hiace,2023,Van,Manual,Diesel,1840000,EMP0116,Vincent,Ramos,Mid-Level,BR026,5500,40000,Bank Financing,IKR 3029
TXN-JC-5770-119,23/04/2025,30/04/2025,CUST05565,Jeffrey,Chua,Married,Male,32359,Personal,VEH066BLKAT-GAS,Black,Peugeot,3008,2020,SUV,Automatic,Gas,2110000,EMP0119,Jasmine,Castillo,Junior,BR027,0,74500,Bank Financing,NCX 4923
TXN-AA-3909-159,19/03/2020,29/03/2020,CUST01742,Angelo,Aquino,Married,Male,24109,Personal,VEH045BGEAT-GAS,Beige,GAC,GS3 Emzoom,2026,SUV,Automatic,Gas,1420000,EMP0159,Daniel,Co,Senior,BR036,13000,18500,Bank Financing,NRH 3940
TXN-RF-5490-159,17/07/2024,26/07/2024,CUST05480,Ramon,Flores,Single,Male,28195,Personal,VEH083GRYMT-DSL,Gray,Hyundai,H-100,2023,Utility,Manual,Diesel,1260000,EMP0159,Daniel,Co,Senior,BR036,0,48500,Cash,GWI 9601
TXN-JC-5663-111,06/01/2025,10/01/2025,CUST06110,John,Chan,Married,Male,34982,Personal,VEH078ORGAT-HYB,Orange,Hyundai,Tucson,2025,SUV,Automatic,Hybrid,2080000,EMP0111,Mara,Estrada,Mid-Level,BR025,0,58500,Bank Financing,GPO 4732
TXN-IC-4030-122,18/07/2020,26/07/2020,CUST06220,Irene,Castillo,Married,Female,24237,Business,VEH087BRZAT-DSL,Bronze,Kia,Carnival,2026,Van,Automatic,Diesel,3050000,EMP0122,Hazel,Domingo,Manager,BR028,15000,82000,Trade-in + Financing,HQD 4385
TXN-JL-5985-066,24/11/2025,03/12/2025,CUST07222,Jennifer,Lopez,Married,Female,34411,Personal,VEH014GRYMT-DSL,Gray,Foton,Thunder,2022,Pick-Up,Manual,Diesel,1490000,EMP0066,Miguel,Gonzales,Senior,BR015,0,17500,In-house Financing,ODR 2105
TXN-FR-5632-177,06/12/2024,16/12/2024,CUST05102,Fatima,Rivera,Single,Female,35645,Personal,VEH028WHTAT-GAS,White,GAC,M8,2021,Van,Automatic,Gas,2700000,EMP0177,Marco,Abad,Junior,BR040,3500,57000,Bank Financing,XIT 5043
TXN-DM-5774-111,27/04/2025,04/05/2025,CUST06746,Danica,Mendoza,Married,Female,31940,Personal,VEH055BRNAT-GAS,Brown,Suzuki,Jimny,2024,SUV,Automatic,Gas,1400000,EMP0111,Mara,Estrada,Mid-Level,BR025,0,69500,Bank Financing,KJZ 8679
TXN-EP-5380-022,29/03/2024,06/04/2024,CUST07316,Eric,Padilla,Married,Male,29712,Business,VEH065GRNMT-DSL,Green,Foton,Transvan,2025,Van,Manual,Diesel,1480000,EMP0022,Marian,Manalo,Junior,BR005,24500,41500,Cash,RKX 3323
TXN-RP-3840-154,10/01/2020,17/01/2020,CUST08285,Rey,Perez,Widowed,Male,19777,Personal,VEH089ORGCVT-GAS,Orange,Chery,Tiggo 2 Pro,2026,SUV,CVT,Gas,1170000,EMP0154,Ronald,Estrella,Manager,BR035,8000,31000,Bank Financing,FCY 8389
TXN-RR-5189-023,20/09/2023,29/09/2023,CUST04242,Ryan,Rivera,Single,Male,35665,Personal,VEH068SLVAT-HYB,Silver,Geely,Okavango,2024,SUV,Automatic,Hybrid,2040000,EMP0023,Rachelle,Garcia,Manager,BR006,35000,45500,Bank Financing,QLG 6880
TXN-FV-5673-041,16/01/2025,20/01/2025,CUST08953,Francis,Velasco,Married,Male,22181,Personal,VEH026BGEAT-GAS,Beige,Volkswagen,Santana,2020,Sedan,Automatic,Gas,780000,EMP0041,Kristine,Navarro,Manager,BR010,21500,67500,Cash,LSS 3033
TXN-JF-5810-103,02/06/2025,10/06/2025,CUST02641,John,Fernandez,Single,Male,30235,Personal,VEH024BRZCVT-GAS,Bronze,Geely,Emgrand,2020,Sedan,CVT,Gas,840000,EMP0103,Ryan,Morales,Junior,BR023,45500,65000,Bank Financing,XJW 3460
TXN-NR-6203-158,30/06/2026,10/07/2026,CUST01444,Nicole,Ramos,Married,Female,37084,Business,VEH044REDCVT-GAS,Red,Honda,HR-V,2023,SUV,CVT,Gas,1580000,EMP0158,Michelle,Tan,Manager,BR036,0,71000,Bank Financing,NJN 8906
TXN-RF-4766-174,24/07/2022,01/08/2022,CUST02349,Rey,Fernandez,Single,Male,28297,Business,VEH035BLKCVT-GAS,Black,Honda,BR-V,2024,SUV,CVT,Gas,1310000,EMP0174,Harold,Salazar,Mid-Level,BR039,21000,39000,In-house Financing,VPO 8990
TXN-PN-5304-005,13/01/2024,22/01/2024,CUST07187,Patrick,Navarro,Single,Male,26093,Business,VEH077WHTMT-DSL,White,Mitsubishi,L300,2022,Utility,Manual,Diesel,930000,EMP0005,Andrea,Cruz,Manager,BR002,5000,42000,Cash,CAZ 7560
TXN-EM-4603-141,11/02/2022,17/02/2022,CUST00747,Eric,Martinez,Married,Male,28826,Business,VEH058GRYAT-DSL,Gray,Mitsubishi,Montero Sport,2023,SUV,Automatic,Diesel,2080000,EMP0141,Jerome,Velasco,Mid-Level,BR032,69500,47500,Cash,XIG 2840
TXN-LR-5355-057,04/03/2024,10/03/2024,CUST08370,Lyn,Reyes,Married,Female,28840,Personal,VEH034WHTAT-GAS,White,Geely,Coolray,2021,SUV,Automatic,Gas,1140000,EMP0057,Carlos,Fernandez,Senior,BR013,13500,34500,Bank Financing,MSG 5490
TXN-EM-6162-055,20/05/2026,24/05/2026,CUST06516,Emmanuel,Martinez,Divorced,Male,24654,Personal,VEH060BRZCVT-GAS,Bronze,Toyota,Corolla Altis,2022,Sedan,CVT,Gas,1450000,EMP0055,Oliver,Gonzales,Manager,BR013,48000,55000,Bank Financing,HQQ 7610
TXN-PS-5065-026,19/05/2023,23/05/2023,CUST03929,Patricia,Salazar,Married,Female,22842,Personal,VEH031BLUCVT-GAS,Blue,Honda,CR-V,2025,SUV,CVT,Gas,2300000,EMP0026,Marian,Estrada,Senior,BR006,57000,26500,Bank Financing,ONY 2884
TXN-RS-4292-165,06/04/2021,12/04/2021,CUST01267,Ronald,Soriano,Single,Male,35912,Personal,VEH078BRNAT-DSL,Brown,Hyundai,Tucson,2025,SUV,Automatic,Diesel,1980000,EMP0165,Daniel,Lim,Junior,BR037,0,69500,Bank Financing,YKK 7082
TXN-AC-4697-132,16/05/2022,20/05/2022,CUST00353,Angelo,Chan,Single,Male,37851,Business,VEH026BGEAT-GAS,Beige,Volkswagen,Santana,2020,Sedan,Automatic,Gas,780000,EMP0132,Erika,Marquez,Mid-Level,BR030,0,57000,In-house Financing,GXZ 1460
TXN-DL-4146-093,11/11/2020,15/11/2020,CUST00923,Daniel,Luna,Divorced,Male,24377,Personal,VEH016BRZMT-DSL,Bronze,Toyota,Innova,2020,MPV,Manual,Diesel,1460000,EMP0093,Cedric,Villanueva,Mid-Level,BR021,47500,23500,Bank Financing,NRK 2085
TXN-CA-5008-068,23/03/2023,26/03/2023,CUST00165,Christian,Aguilar,Widowed,Male,21560,Personal,VEH007WHTMT-DSL,White,Mazda,BT-50,2025,Pick-Up,Manual,Diesel,1720000,EMP0068,Joanna,Castillo,Manager,BR016,0,33500,Bank Financing,RMM 4937
TXN-NM-5036-052,20/04/2023,30/04/2023,CUST07639,Nikko,Manalo,Single,Male,35675,Personal,VEH073REDAT-ELEC,Red,Nissan,Leaf,2026,Hatchback,Automatic,Electric,3090000,EMP0052,Nathan,Aquino,Junior,BR012,0,56000,Company Purchase,FWG 1938
TXN-CS-6016-153,25/12/2025,28/12/2025,CUST02258,Clarisse,Soriano,Single,Female,30209,Personal,VEH015WHTAT-HYB,White,MG,HS,2021,SUV,Automatic,Hybrid,1740000,EMP0153,Samantha,Sy,Mid-Level,BR034,11500,26000,Trade-in + Financing,IPU 6237
TXN-SD-6174-161,01/06/2026,04/06/2026,CUST07770,Sarah,Del Rosario,Married,Female,33436,Personal,VEH071BGEMT-DSL,Beige,Mitsubishi,Strada,2021,Pick-Up,Manual,Diesel,1320000,EMP0161,Erika,Lim,Junior,BR036,0,31500,Bank Financing,SGV 8232
TXN-JL-4067-072,24/08/2020,30/08/2020,CUST08366,Jasmine,Lopez,Single,Female,38848,Business,VEH013BLUAT-ELEC,Blue,BYD,Atto 3,2022,SUV,Automatic,Electric,2190000,EMP0072,Regina,Valdez,Junior,BR016,14500,17000,Cash,XMO 9827
TXN-PN-5045-115,29/04/2023,03/05/2023,CUST01947,Paulo,Natividad,Married,Male,26404,Personal,VEH017BRZAT-GAS,Bronze,Chery,Tiggo 8 Pro,2023,SUV,Automatic,Gas,1840000,EMP0115,Phoebe,Torres,Junior,BR026,32500,50500,Trade-in + Financing,JNF 4352
TXN-VU-4459-101,20/09/2021,24/09/2021,CUST04525,Vincent,Uy,Married,Male,33805,Personal,VEH029SLVAT-HYB,Silver,Suzuki,Ertiga,2026,MPV,Automatic,Hybrid,1630000,EMP0101,Marco,Valdez,Senior,BR023,9000,38000,Bank Financing,MFX 4327
TXN-ES-4251-004,24/02/2021,01/03/2021,CUST04638,Elaine,Santiago,Divorced,Female,27946,Business,VEH098ORGAT-GAS,Orange,GAC,GN6,2025,MPV,Automatic,Gas,1400000,EMP0004,Grace,Flores,Senior,BR001,10000,59500,Cash,ACK 4930
TXN-MB-5980-060,19/11/2025,22/11/2025,CUST06541,Maria,Bernardo,Married,Female,24519,Business,VEH100SLVCVT-HYB,Silver,Honda,Civic,2022,Sedan,CVT,Hybrid,2020000,EMP0060,Bea,Cruz,Mid-Level,BR014,0,45500,Bank Financing,RRK 3175
TXN-MA-5649-009,23/12/2024,30/12/2024,CUST03217,Miguel,Aquino,Married,Male,33418,Personal,VEH079PRLAT-GAS,Pearl White,Mazda,CX-3,2020,SUV,Automatic,Gas,1400000,EMP0009,Ramon,Pineda,Senior,BR002,45000,27500,Bank Financing,NGM 7479
TXN-JF-4723-162,11/06/2022,21/06/2022,CUST04618,Jose,Fajardo,Single,Male,35649,Personal,VEH032GRYAT-HYB,Gray,Toyota,Camry,2021,Sedan,Automatic,Hybrid,2840000,EMP0162,Emmanuel,Lim,Mid-Level,BR036,27000,75500,Bank Financing,UXF 9009
TXN-AC-5223-029,24/10/2023,02/11/2023,CUST02165,Abigail,Cabrera,Married,Female,30390,Business,VEH013BLKAT-ELEC,Black,BYD,Atto 3,2022,SUV,Automatic,Electric,2190000,EMP0029,Nathan,Valdez,Junior,BR007,111000,84000,Bank Financing,QYX 3042
TXN-ES-3861-051,31/01/2020,08/02/2020,CUST07649,Elaine,Soriano,Divorced,Female,32056,Personal,VEH001BGEAT-GAS,Beige,Hyundai,Tucson,2025,SUV,Automatic,Gas,1880000,EMP0051,Julius,Pineda,Junior,BR012,57000,32000,Bank Financing,ASN 9503
TXN-PG-4474-107,05/10/2021,15/10/2021,CUST03650,Paul,Go,Single,Male,32132,Personal,VEH044PRLCVT-GAS,Pearl White,Honda,HR-V,2023,SUV,CVT,Gas,1580000,EMP0107,Ella,Lacson,Mid-Level,BR024,33500,67500,Cash,IUQ 3237
TXN-PC-4987-068,02/03/2023,06/03/2023,CUST01744,Paul,Chan,Single,Male,38436,Business,VEH079REDAT-GAS,Red,Mazda,CX-3,2020,SUV,Automatic,Gas,1400000,EMP0068,Joanna,Castillo,Manager,BR016,0,45500,Cash,QBX 8386
TXN-AU-4440-019,01/09/2021,06/09/2021,CUST06362,Adrian,Uy,Single,Male,32814,Personal,VEH044SLVCVT-GAS,Silver,Honda,HR-V,2023,SUV,CVT,Gas,1580000,EMP0019,Francis,Lim,Manager,BR005,34000,64000,Bank Financing,IZM 1085
TXN-SM-5922-102,22/09/2025,02/10/2025,CUST05183,Sarah,Marquez,Married,Female,26342,Personal,VEH068SLVAT-HYB,Silver,Geely,Okavango,2024,SUV,Automatic,Hybrid,2040000,EMP0102,Grace,Estrada,Mid-Level,BR023,40000,34500,Bank Financing,WLV 8102
TXN-FN-4224-105,28/01/2021,04/02/2021,CUST01081,Fatima,Natividad,Married,Female,29397,Business,VEH018GRYAT-DSL,Gray,Nissan,Terra,2025,SUV,Automatic,Diesel,2180000,EMP0105,Camille,Domingo,Mid-Level,BR024,13500,72500,Trade-in + Financing,OXD 1284
TXN-JL-4854-127,20/10/2022,30/10/2022,CUST05692,Janelle,Luna,Married,Female,32181,Business,VEH014ORGMT-DSL,Orange,Foton,Thunder,2022,Pick-Up,Manual,Diesel,1490000,EMP0127,Rafael,Co,Manager,BR029,31500,51500,Trade-in + Financing,FHI 2856
TXN-EE-5114-140,07/07/2023,17/07/2023,CUST02707,Eric,Espiritu,Married,Male,25814,Personal,VEH048PRLCVT-GAS,Pearl White,Toyota,Vios,2023,Sedan,CVT,Gas,920000,EMP0140,Catherine,Valdez,Manager,BR032,94000,73500,Cash,XCS 2786
TXN-MF-4906-071,11/12/2022,19/12/2022,CUST03868,Marvin,Flores,Married,Male,33557,Personal,VEH093SLVAT-GAS,Silver,Toyota,Innova,2024,MPV,Automatic,Gas,1480000,EMP0071,Angela,Soriano,Mid-Level,BR016,38000,67000,Bank Financing,ZUN 2513
TXN-FM-3980-159,29/05/2020,05/06/2020,CUST00692,Francis,Marquez,Married,Male,25591,Personal,VEH041GRYAT-GAS,Gray,Chevrolet,Tracker,2026,SUV,Automatic,Gas,1510000,EMP0159,Daniel,Co,Senior,BR036,7500,31500,Cash,AVU 9287
TXN-JC-5763-174,16/04/2025,23/04/2025,CUST04666,Jeffrey,Chan,Widowed,Male,21409,Personal,VEH013BLUAT-ELEC,Blue,BYD,Atto 3,2022,SUV,Automatic,Electric,2190000,EMP0174,Harold,Salazar,Mid-Level,BR039,77000,57500,Bank Financing,PLY 4089
TXN-MA-6087-053,06/03/2026,13/03/2026,CUST04131,Mikaela,Alcantara,Married,Female,26779,Personal,VEH044REDCVT-GAS,Red,Honda,HR-V,2023,SUV,CVT,Gas,1580000,EMP0053,Regina,Estrada,Senior,BR012,0,61000,Bank Financing,RHU 5013
TXN-PT-4679-100,28/04/2022,08/05/2022,CUST06575,Princess,Tan,Married,Female,24441,Personal,VEH072BGEMT-DSL,Beige,Ford,Ranger,2020,Pick-Up,Manual,Diesel,1360000,EMP0100,Arvin,De Leon,Manager,BR023,59000,81500,Bank Financing,OJQ 9148
TXN-CM-4236-071,09/02/2021,13/02/2021,CUST03246,Christine,Morales,Single,Female,38598,Business,VEH026BGEAT-GAS,Beige,Volkswagen,Santana,2020,Sedan,Automatic,Gas,780000,EMP0071,Angela,Soriano,Mid-Level,BR016,0,41000,Trade-in + Financing,NLP 2280
TXN-LR-4186-047,21/12/2020,29/12/2020,CUST04576,Lara,Resuello,Married,Female,27565,Personal,VEH079BRNAT-GAS,Brown,Mazda,CX-3,2020,SUV,Automatic,Gas,1400000,EMP0047,Kristine,Villanueva,Junior,BR011,87000,19500,Bank Financing,EKE 8167
TXN-RR-5709-166,21/02/2025,24/02/2025,CUST01346,Regina,Reyes,Single,Female,36621,Personal,VEH037BLUMT-GAS,Blue,Nissan,Almera,2025,Sedan,Manual,Gas,1040000,EMP0166,Andrea,Co,Senior,BR037,40000,72000,Bank Financing,XQX 4267
TXN-JM-5220-179,21/10/2023,24/10/2023,CUST03745,John,Martinez,Married,Male,30444,Personal,VEH032GRYAT-HYB,Gray,Toyota,Camry,2021,Sedan,Automatic,Hybrid,2840000,EMP0179,Angela,Tolentino,Senior,BR040,8000,83500,Bank Financing,ZQP 0019
TXN-JL-5807-143,30/05/2025,09/06/2025,CUST02706,James,Lim,Married,Male,24650,Personal,VEH016GRYAT-DSL,Gray,Toyota,Innova,2020,MPV,Automatic,Diesel,1630000,EMP0143,Angela,Lorenzo,Junior,BR032,67000,62000,Cash,DWW 6705
TXN-KI-4814-076,10/09/2022,15/09/2022,CUST00556,Kimberly,Intal,Single,Female,38574,Personal,VEH092GRNAT-GAS,Green,MG,HS,2023,SUV,Automatic,Gas,1560000,EMP0076,Alyssa,Co,Junior,BR017,45000,18000,Company Purchase,ATY 4748
TXN-MM-4693-120,12/05/2022,18/05/2022,CUST04162,Mae,Morales,Single,Female,29025,Personal,VEH034BGEAT-GAS,Beige,Geely,Coolray,2021,SUV,Automatic,Gas,1140000,EMP0120,Marco,Valdez,Senior,BR027,0,48000,Company Purchase,VTJ 1619
TXN-AR-4909-108,14/12/2022,19/12/2022,CUST01906,Aaron,Resuello,Married,Male,27628,Personal,VEH091BLKMT-DSL,Black,Foton,Thunder,2021,Pick-Up,Manual,Diesel,1300000,EMP0108,Angela,Fernandez,Junior,BR024,12000,34500,Bank Financing,ATJ 4643
TXN-JN-4090-116,16/09/2020,26/09/2020,CUST05828,Jerome,Natividad,Single,Male,33571,Personal,VEH044REDCVT-GAS,Red,Honda,HR-V,2023,SUV,CVT,Gas,1580000,EMP0116,Vincent,Ramos,Mid-Level,BR026,0,31000,Bank Financing,ZCG 4611
TXN-KB-5737-077,21/03/2025,31/03/2025,CUST02825,Kathleen,Bautista,Married,Female,27290,Personal,VEH071SLVAT-DSL,Silver,Mitsubishi,Strada,2021,Pick-Up,Automatic,Diesel,1580000,EMP0077,Alyssa,Morales,Manager,BR018,163000,46000,Bank Financing,WUK 0241
TXN-NR-5327-050,05/02/2024,09/02/2024,CUST05036,Nathan,Reyes,Married,Male,29141,Personal,VEH032GRYAT-HYB,Gray,Toyota,Camry,2021,Sedan,Automatic,Hybrid,2840000,EMP0050,Patricia,Aquino,Manager,BR012,4500,25000,Bank Financing,MJT 9549
TXN-DM-4015-119,03/07/2020,06/07/2020,CUST07526,Danica,Manalo,Married,Female,35239,Personal,VEH077BRNMT-DSL,Brown,Mitsubishi,L300,2022,Utility,Manual,Diesel,930000,EMP0119,Jasmine,Castillo,Junior,BR027,22500,18500,Company Purchase,SPK 9316
TXN-MD-4383-179,06/07/2021,10/07/2021,CUST00444,Mae,Del Rosario,Single,Female,38675,Personal,VEH064WHTMT-DSL,White,Nissan,Urvan,2020,Van,Manual,Diesel,1550000,EMP0179,Angela,Tolentino,Senior,BR040,93000,24500,Bank Financing,FQB 0273
TXN-RV-5024-083,08/04/2023,18/04/2023,CUST06904,Rey,Villanueva,Married,Male,25256,Personal,VEH100PRLCVT-HYB,Pearl White,Honda,Civic,2022,Sedan,CVT,Hybrid,2020000,EMP0083,Regina,Abad,Senior,BR019,214500,49000,Cash,VNP 7726
TXN-AC-3921-039,31/03/2020,07/04/2020,CUST03106,Anne,Cruz,Married,Female,37675,Personal,VEH095PRLAT-DSL,Pearl White,Nissan,Terra,2023,SUV,Automatic,Diesel,2100000,EMP0039,Julius,Aquino,Senior,BR009,183500,64500,Cash,GIG 6729
TXN-MU-6167-043,25/05/2026,28/05/2026,CUST00521,Mae,Uy,Married,Female,30330,Business,VEH006WHTMT-DSL,White,Hyundai,H-100,2024,Utility,Manual,Diesel,1290000,EMP0043,Angela,Ramos,Mid-Level,BR010,0,41500,Bank Financing,QAE 4267
TXN-DM-5984-065,23/11/2025,02/12/2025,CUST04133,Danica,Marquez,Married,Female,28824,Personal,VEH074BGEMT-DSL,Beige,Isuzu,Traviz,2020,Utility,Manual,Diesel,1060000,EMP0065,Francis,Gonzales,Junior,BR015,32000,33000,Bank Financing,CKV 9503
TXN-SE-4756-122,14/07/2022,24/07/2022,CUST03795,Samantha,Espiritu,Single,Female,36230,Personal,VEH037REDMT-GAS,Red,Nissan,Almera,2025,Sedan,Manual,Gas,1040000,EMP0122,Hazel,Domingo,Manager,BR028,27500,54500,Cash,FRI 9424
TXN-ML-4124-167,20/10/2020,26/10/2020,CUST02272,Mary,Lopez,Single,Female,28917,Business,VEH023PRLCVT-GAS,Pearl White,Honda,Civic,2022,Sedan,CVT,Gas,1630000,EMP0167,Elaine,Uy,Manager,BR038,102500,75000,Bank Financing,ESW 9858
TXN-NE-6152-068,10/05/2026,18/05/2026,CUST01138,Nikko,Espiritu,Widowed,Male,22199,Business,VEH015WHTAT-HYB,White,MG,HS,2021,SUV,Automatic,Hybrid,1740000,EMP0068,Joanna,Castillo,Manager,BR016,38000,19500,Bank Financing,RGR 9200
TXN-MS-4717-050,05/06/2022,09/06/2022,CUST06171,Mary,Santiago,Widowed,Female,31318,Personal,VEH081BLKAT-DSL,Black,Isuzu,mu-X,2023,SUV,Automatic,Diesel,2080000,EMP0050,Patricia,Aquino,Manager,BR012,67500,77000,Cash,CZH 3663
TXN-ND-3903-054,13/03/2020,20/03/2020,CUST07727,Nathan,Domingo,Single,Male,38405,Personal,VEH046BLUMT-GAS,Blue,Foton,Gratour,2022,Van,Manual,Gas,770000,EMP0054,Ella,Fernandez,Mid-Level,BR012,49500,77500,Bank Financing,LYO 3705
TXN-MV-5212-051,13/10/2023,19/10/2023,CUST03254,Michael,Villanueva,Married,Male,33892,Business,VEH026REDAT-GAS,Red,Volkswagen,Santana,2020,Sedan,Automatic,Gas,780000,EMP0051,Julius,Pineda,Junior,BR012,107000,17500,In-house Financing,HMV 5613
TXN-JG-5202-027,03/10/2023,07/10/2023,CUST06965,Joy,Go,Married,Female,18065,Personal,VEH083REDMT-DSL,Red,Hyundai,H-100,2023,Utility,Manual,Diesel,1260000,EMP0027,Lester,Aquino,Junior,BR006,45500,79500,Cash,JGY 5634
TXN-JV-4254-048,27/02/2021,08/03/2021,CUST07262,Janine,Velasco,Single,Female,36175,Personal,VEH029GRYAT-GAS,Gray,Suzuki,Ertiga,2026,MPV,Automatic,Gas,1280000,EMP0048,Grace,Cabrera,Mid-Level,BR011,11000,57500,Bank Financing,BBC 4607
TXN-CE-6061-032,08/02/2026,17/02/2026,CUST05746,Carlo,Espiritu,Divorced,Male,26692,Personal,VEH082WHTAT-GAS,White,Mazda,Mazda3,2020,Sedan,Automatic,Gas,1490000,EMP0032,Bianca,Mendoza,Manager,BR008,14000,15000,Cash,JVQ 5566
TXN-SA-5697-101,09/02/2025,17/02/2025,CUST07774,Samantha,Abad,Widowed,Female,26751,Personal,VEH098BGEAT-GAS,Beige,GAC,GN6,2025,MPV,Automatic,Gas,1400000,EMP0101,Marco,Valdez,Senior,BR023,8000,58000,Bank Financing,SNA 2053
TXN-PR-5907-159,07/09/2025,10/09/2025,CUST06330,Patrick,Reyes,Widowed,Male,24298,Personal,VEH076WHTCVT-GAS,White,Toyota,Raize,2020,SUV,CVT,Gas,1080000,EMP0159,Daniel,Co,Senior,BR036,56000,65500,Trade-in + Financing,BSD 8438
TXN-JT-4235-145,08/02/2021,15/02/2021,CUST03890,Janine,Tolentino,Married,Female,31765,Personal,VEH088ORGAT-DSL,Orange,Isuzu,D-MAX,2026,Pick-Up,Automatic,Diesel,1720000,EMP0145,Martin,Sy,Manager,BR033,4500,46000,Bank Financing,UHJ 5629
TXN-AP-6187-180,14/06/2026,18/06/2026,CUST07890,Angela,Pascual,Divorced,Female,17575,Personal,VEH022GRYCVT-GAS,Gray,Honda,City,2024,Sedan,CVT,Gas,1180000,EMP0180,Ethan,Soriano,Junior,BR040,39500,66000,Bank Financing,JBF 2164
TXN-AG-3862-139,01/02/2020,10/02/2020,CUST06627,Anthony,Garcia,Married,Male,36821,Personal,VEH049BGECVT-HYB,Beige,Subaru,Forester,2024,SUV,CVT,Hybrid,2580000,EMP0139,Rachelle,Estrada,Senior,BR031,3500,50000,Bank Financing,OGS 4696
